Id,DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,CyberattackType,WashingtoniansAffected,IndustryType,BusinessType,InformationType,Year,WashingtoniansAffectedRange,BreachLifecycleRange
10202,6/25/2020 0:00,7/24/2020 0:00,Unauthorized Access,2019-07-26T00:00:00,2019-11-18T00:00:00,Ply Gem Residential Solutions,,2841,Business,Home,Financial & Banking Information,2021,"1,000-9,999",300-399
10202,6/25/2020 0:00,7/24/2020 0:00,Unauthorized Access,2019-07-26T00:00:00,2019-11-18T00:00:00,Ply Gem Residential Solutions,,2841,Business,Home,Full Date of Birth,2021,"1,000-9,999",300-399
10202,6/25/2020 0:00,7/24/2020 0:00,Unauthorized Access,2019-07-26T00:00:00,2019-11-18T00:00:00,Ply Gem Residential Solutions,,2841,Business,Home,Medical Information,2021,"1,000-9,999",300-399
10203,6/1/2020 0:00,7/27/2020 0:00,Cyberattack,,,CK-12 Foundation,,5017,Non-Profit/Charity,,Username and Password/Security Question Answers,2021,"1,000-9,999",Unknown
10203,6/1/2020 0:00,7/27/2020 0:00,Cyberattack,,,CK-12 Foundation,,5017,Non-Profit/Charity,,Email Address and Password/Security Question Answers,2021,"1,000-9,999",Unknown
10204,7/16/2020 0:00,7/28/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,French American School of Puget Sound,Ransomware,3172,Education,,Name,2021,"1,000-9,999",100-199
10204,7/16/2020 0:00,7/28/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,French American School of Puget Sound,Ransomware,3172,Education,,Full Date of Birth,2021,"1,000-9,999",100-199
10204,7/16/2020 0:00,7/28/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,French American School of Puget Sound,Ransomware,3172,Education,,Other,2021,"1,000-9,999",100-199
10205,1/5/2020 0:00,7/28/2020 0:00,Theft or Mistake,2016-01-18T00:00:00,2020-01-08T00:00:00,"Front Rush, LLC",,1982,Business,Other,Social Security Number,2021,"1,000-9,999",500+
10205,1/5/2020 0:00,7/28/2020 0:00,Theft or Mistake,2016-01-18T00:00:00,2020-01-08T00:00:00,"Front Rush, LLC",,1982,Business,Other,Username and Password/Security Question Answers,2021,"1,000-9,999",500+
10205,1/5/2020 0:00,7/28/2020 0:00,Theft or Mistake,2016-01-18T00:00:00,2020-01-08T00:00:00,"Front Rush, LLC",,1982,Business,Other,Email Address and Password/Security Question Answers,2021,"1,000-9,999",500+
10205,1/5/2020 0:00,7/28/2020 0:00,Theft or Mistake,2016-01-18T00:00:00,2020-01-08T00:00:00,"Front Rush, LLC",,1982,Business,Other,Driver's License or Washington ID Card Number,2021,"1,000-9,999",500+
10205,1/5/2020 0:00,7/28/2020 0:00,Theft or Mistake,2016-01-18T00:00:00,2020-01-08T00:00:00,"Front Rush, LLC",,1982,Business,Other,Full Date of Birth,2021,"1,000-9,999",500+
10205,1/5/2020 0:00,7/28/2020 0:00,Theft or Mistake,2016-01-18T00:00:00,2020-01-08T00:00:00,"Front Rush, LLC",,1982,Business,Other,Unique Private Key (e.g. used to authenticate or sign an electronic record),2021,"1,000-9,999",500+
10205,1/5/2020 0:00,7/28/2020 0:00,Theft or Mistake,2016-01-18T00:00:00,2020-01-08T00:00:00,"Front Rush, LLC",,1982,Business,Other,Student ID Number,2021,"1,000-9,999",500+
10205,1/5/2020 0:00,7/28/2020 0:00,Theft or Mistake,2016-01-18T00:00:00,2020-01-08T00:00:00,"Front Rush, LLC",,1982,Business,Other,Health Insurance Policy or ID Number,2021,"1,000-9,999",500+
10205,1/5/2020 0:00,7/28/2020 0:00,Theft or Mistake,2016-01-18T00:00:00,2020-01-08T00:00:00,"Front Rush, LLC",,1982,Business,Other,Medical Information,2021,"1,000-9,999",500+
10206,7/16/2020 0:00,7/31/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Auburn University,Ransomware,1294,Education,,Name,2021,"1,000-9,999",100-199
10206,7/16/2020 0:00,7/31/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Auburn University,Ransomware,1294,Education,,Full Date of Birth,2021,"1,000-9,999",100-199
10207,7/16/2020 0:00,7/31/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,George W. Bush Presidential Center,Ransomware,6797,Non-Profit/Charity,,Name,2021,"1,000-9,999",100-199
10207,7/16/2020 0:00,7/31/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,George W. Bush Presidential Center,Ransomware,6797,Non-Profit/Charity,,Social Security Number,2021,"1,000-9,999",100-199
10207,7/16/2020 0:00,7/31/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,George W. Bush Presidential Center,Ransomware,6797,Non-Profit/Charity,,Financial & Banking Information,2021,"1,000-9,999",100-199
10207,7/16/2020 0:00,7/31/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,George W. Bush Presidential Center,Ransomware,6797,Non-Profit/Charity,,Full Date of Birth,2021,"1,000-9,999",100-199
10207,7/16/2020 0:00,7/31/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,George W. Bush Presidential Center,Ransomware,6797,Non-Profit/Charity,,Other,2021,"1,000-9,999",100-199
10208,7/16/2020 0:00,8/3/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,"Americares Foundation, Inc.",Ransomware,2444,Non-Profit/Charity,,Name,2021,"1,000-9,999",100-199
10208,7/16/2020 0:00,8/3/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,"Americares Foundation, Inc.",Ransomware,2444,Non-Profit/Charity,,Full Date of Birth,2021,"1,000-9,999",100-199
10208,7/16/2020 0:00,8/3/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,"Americares Foundation, Inc.",Ransomware,2444,Non-Profit/Charity,,Other,2021,"1,000-9,999",100-199
10209,7/2/2020 0:00,8/3/2020 0:00,Cyberattack,2019-11-22T00:00:00,2020-02-12T00:00:00,"WÃ¼rkforce, Inc.",,527,Business,Other,Name,2021,500-999,200-299
10209,7/2/2020 0:00,8/3/2020 0:00,Cyberattack,2019-11-22T00:00:00,2020-02-12T00:00:00,"WÃ¼rkforce, Inc.",,527,Business,Other,Social Security Number,2021,500-999,200-299
10209,7/2/2020 0:00,8/3/2020 0:00,Cyberattack,2019-11-22T00:00:00,2020-02-12T00:00:00,"WÃ¼rkforce, Inc.",,527,Business,Other,Driver's License or Washington ID Card Number,2021,500-999,200-299
10209,7/2/2020 0:00,8/3/2020 0:00,Cyberattack,2019-11-22T00:00:00,2020-02-12T00:00:00,"WÃ¼rkforce, Inc.",,527,Business,Other,Financial & Banking Information,2021,500-999,200-299
10209,7/2/2020 0:00,8/3/2020 0:00,Cyberattack,2019-11-22T00:00:00,2020-02-12T00:00:00,"WÃ¼rkforce, Inc.",,527,Business,Other,Full Date of Birth,2021,500-999,200-299
10209,7/2/2020 0:00,8/3/2020 0:00,Cyberattack,2019-11-22T00:00:00,2020-02-12T00:00:00,"WÃ¼rkforce, Inc.",,527,Business,Other,Health Insurance Policy or ID Number,2021,500-999,200-299
10209,7/2/2020 0:00,8/3/2020 0:00,Cyberattack,2019-11-22T00:00:00,2020-02-12T00:00:00,"WÃ¼rkforce, Inc.",,527,Business,Other,Other,2021,500-999,200-299
10210,4/28/2020 0:00,8/4/2020 0:00,Unauthorized Access,,,"Scholarship America, Inc.",,2620,Non-Profit/Charity,,Name,2021,"1,000-9,999",Unknown
10210,4/28/2020 0:00,8/4/2020 0:00,Unauthorized Access,,,"Scholarship America, Inc.",,2620,Non-Profit/Charity,,Full Date of Birth,2021,"1,000-9,999",Unknown
10210,4/28/2020 0:00,8/4/2020 0:00,Unauthorized Access,,,"Scholarship America, Inc.",,2620,Non-Profit/Charity,,Student ID Number,2021,"1,000-9,999",Unknown
10211,7/16/2020 0:00,8/5/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Cancer Research Institute,Ransomware,1312,Non-Profit/Charity,,Name,2021,"1,000-9,999",100-199
10211,7/16/2020 0:00,8/5/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Cancer Research Institute,Ransomware,1312,Non-Profit/Charity,,Full Date of Birth,2021,"1,000-9,999",100-199
10211,7/16/2020 0:00,8/5/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Cancer Research Institute,Ransomware,1312,Non-Profit/Charity,,Other,2021,"1,000-9,999",100-199
10212,7/16/2020 0:00,8/7/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Pacific Northwest University of Health Sciences,Ransomware,1122,Education,,Name,2021,"1,000-9,999",100-199
10212,7/16/2020 0:00,8/7/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Pacific Northwest University of Health Sciences,Ransomware,1122,Education,,Full Date of Birth,2021,"1,000-9,999",100-199
10212,7/16/2020 0:00,8/7/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Pacific Northwest University of Health Sciences,Ransomware,1122,Education,,Student ID Number,2021,"1,000-9,999",100-199
10213,7/16/2020 0:00,8/9/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Planned Parenthood of the Rocky Mountains,Ransomware,526,Health,,Name,2021,500-999,100-199
10213,7/16/2020 0:00,8/9/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Planned Parenthood of the Rocky Mountains,Ransomware,526,Health,,Full Date of Birth,2021,500-999,100-199
10213,7/16/2020 0:00,8/9/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Planned Parenthood of the Rocky Mountains,Ransomware,526,Health,,Other,2021,500-999,100-199
10214,5/16/2020 0:00,8/10/2020 0:00,Cyberattack,2020-05-16T00:00:00,2020-05-16T00:00:00,"Dynasplint Systems, Inc.",Ransomware,1364,Business,Manufacturing,Name,2021,"1,000-9,999",0
10214,5/16/2020 0:00,8/10/2020 0:00,Cyberattack,2020-05-16T00:00:00,2020-05-16T00:00:00,"Dynasplint Systems, Inc.",Ransomware,1364,Business,Manufacturing,Full Date of Birth,2021,"1,000-9,999",0
10214,5/16/2020 0:00,8/10/2020 0:00,Cyberattack,2020-05-16T00:00:00,2020-05-16T00:00:00,"Dynasplint Systems, Inc.",Ransomware,1364,Business,Manufacturing,Medical Information,2021,"1,000-9,999",0
10214,5/16/2020 0:00,8/10/2020 0:00,Cyberattack,2020-05-16T00:00:00,2020-05-16T00:00:00,"Dynasplint Systems, Inc.",Ransomware,1364,Business,Manufacturing,Other,2021,"1,000-9,999",0
10215,7/16/2020 0:00,8/10/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Heritage University,Ransomware,7803,Education,,Name,2021,"1,000-9,999",100-199
10215,7/16/2020 0:00,8/10/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Heritage University,Ransomware,7803,Education,,Full Date of Birth,2021,"1,000-9,999",100-199
10216,7/16/2020 0:00,8/10/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Wisconsin Evangelical Lutheran Synod,Ransomware,867,Non-Profit/Charity,,Name,2021,500-999,100-199
10216,7/16/2020 0:00,8/10/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Wisconsin Evangelical Lutheran Synod,Ransomware,867,Non-Profit/Charity,,Social Security Number,2021,500-999,100-199
10216,7/16/2020 0:00,8/10/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Wisconsin Evangelical Lutheran Synod,Ransomware,867,Non-Profit/Charity,,Full Date of Birth,2021,500-999,100-199
10216,7/16/2020 0:00,8/10/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Wisconsin Evangelical Lutheran Synod,Ransomware,867,Non-Profit/Charity,,Other,2021,500-999,100-199
10218,7/16/2020 0:00,8/12/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Mt. Baker Planned Parenthood,Ransomware,2367,Non-Profit/Charity,,Name,2021,"1,000-9,999",100-199
10218,7/16/2020 0:00,8/12/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Mt. Baker Planned Parenthood,Ransomware,2367,Non-Profit/Charity,,Full Date of Birth,2021,"1,000-9,999",100-199
10218,7/16/2020 0:00,8/12/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Mt. Baker Planned Parenthood,Ransomware,2367,Non-Profit/Charity,,Other,2021,"1,000-9,999",100-199
10219,7/16/2020 0:00,8/12/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Northeastern University,Ransomware,2602,Education,,Name,2021,"1,000-9,999",100-199
10219,7/16/2020 0:00,8/12/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Northeastern University,Ransomware,2602,Education,,Full Date of Birth,2021,"1,000-9,999",100-199
10219,7/16/2020 0:00,8/12/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Northeastern University,Ransomware,2602,Education,,Other,2021,"1,000-9,999",100-199
10222,7/16/2020 0:00,8/11/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,The Evergreen State College Foundation,Ransomware,40549,Non-Profit/Charity,,Name,2021,"10,000-49,999",100-199
10222,7/16/2020 0:00,8/11/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,The Evergreen State College Foundation,Ransomware,40549,Non-Profit/Charity,,Full Date of Birth,2021,"10,000-49,999",100-199
10222,7/16/2020 0:00,8/11/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,The Evergreen State College Foundation,Ransomware,40549,Non-Profit/Charity,,Student ID Number,2021,"10,000-49,999",100-199
10222,7/16/2020 0:00,8/11/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,The Evergreen State College Foundation,Ransomware,40549,Non-Profit/Charity,,Other,2021,"10,000-49,999",100-199
10223,7/16/2020 0:00,8/12/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,The University of Florida,Ransomware,5075,Education,,Name,2021,"1,000-9,999",100-199
10223,7/16/2020 0:00,8/12/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,The University of Florida,Ransomware,5075,Education,,Full Date of Birth,2021,"1,000-9,999",100-199
10223,7/16/2020 0:00,8/12/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,The University of Florida,Ransomware,5075,Education,,Medical Information,2021,"1,000-9,999",100-199
10223,7/16/2020 0:00,8/12/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,The University of Florida,Ransomware,5075,Education,,Other,2021,"1,000-9,999",100-199
10224,7/16/2020 0:00,8/13/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,"Hearing, Speech & Deaf Center",Ransomware,8441,Non-Profit/Charity,,Name,2021,"1,000-9,999",100-199
10224,7/16/2020 0:00,8/13/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,"Hearing, Speech & Deaf Center",Ransomware,8441,Non-Profit/Charity,,Full Date of Birth,2021,"1,000-9,999",100-199
10225,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,"American Civil Liberties Union, Inc.",Ransomware,86269,Non-Profit/Charity,,Name,2021,"50,000-999,999",100-199
10225,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,"American Civil Liberties Union, Inc.",Ransomware,86269,Non-Profit/Charity,,Full Date of Birth,2021,"50,000-999,999",100-199
10226,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Assumption St. Bridget School,Ransomware,769,Education,,Name,2021,500-999,100-199
10226,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Assumption St. Bridget School,Ransomware,769,Education,,Full Date of Birth,2021,500-999,100-199
10226,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Assumption St. Bridget School,Ransomware,769,Education,,Other,2021,500-999,100-199
10227,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Bishop Blanchet High School,Ransomware,3162,Education,,Name,2021,"1,000-9,999",100-199
10227,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Bishop Blanchet High School,Ransomware,3162,Education,,Full Date of Birth,2021,"1,000-9,999",100-199
10227,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Bishop Blanchet High School,Ransomware,3162,Education,,Other,2021,"1,000-9,999",100-199
10228,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Boston University,Ransomware,7067,Education,,Name,2021,"1,000-9,999",100-199
10228,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Boston University,Ransomware,7067,Education,,Full Date of Birth,2021,"1,000-9,999",100-199
10229,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Confluence Health Foundation,Ransomware,1132,Health,,Name,2021,"1,000-9,999",100-199
10229,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Confluence Health Foundation,Ransomware,1132,Health,,Full Date of Birth,2021,"1,000-9,999",100-199
10230,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Denver Dumb Friends League,Ransomware,655,Non-Profit/Charity,,Name,2021,500-999,100-199
10230,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Denver Dumb Friends League,Ransomware,655,Non-Profit/Charity,,Social Security Number,2021,500-999,100-199
10230,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Denver Dumb Friends League,Ransomware,655,Non-Profit/Charity,,Driver's License or Washington ID Card Number,2021,500-999,100-199
10230,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Denver Dumb Friends League,Ransomware,655,Non-Profit/Charity,,Financial & Banking Information,2021,500-999,100-199
10230,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Denver Dumb Friends League,Ransomware,655,Non-Profit/Charity,,Full Date of Birth,2021,500-999,100-199
10230,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Denver Dumb Friends League,Ransomware,655,Non-Profit/Charity,,Passport Number,2021,500-999,100-199
10230,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Denver Dumb Friends League,Ransomware,655,Non-Profit/Charity,,Medical Information,2021,500-999,100-199
10230,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Denver Dumb Friends League,Ransomware,655,Non-Profit/Charity,,Biometric Data,2021,500-999,100-199
10230,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Denver Dumb Friends League,Ransomware,655,Non-Profit/Charity,,Username and Password/Security Question Answers,2021,500-999,100-199
10231,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,EMILY's List,Ransomware,9325,Business,Other,Name,2021,"1,000-9,999",100-199
10231,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,EMILY's List,Ransomware,9325,Business,Other,Financial & Banking Information,2021,"1,000-9,999",100-199
10231,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,EMILY's List,Ransomware,9325,Business,Other,Full Date of Birth,2021,"1,000-9,999",100-199
10231,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,EMILY's List,Ransomware,9325,Business,Other,Other,2021,"1,000-9,999",100-199
10232,7/20/2020 0:00,8/14/2020 0:00,Cyberattack,2019-07-15T00:00:00,2020-07-10T00:00:00,"Filters Fast, LLC",Malware,6584,Business,Retail,Name,2021,"1,000-9,999",300-399
10232,7/20/2020 0:00,8/14/2020 0:00,Cyberattack,2019-07-15T00:00:00,2020-07-10T00:00:00,"Filters Fast, LLC",Malware,6584,Business,Retail,Financial & Banking Information,2021,"1,000-9,999",300-399
10232,7/20/2020 0:00,8/14/2020 0:00,Cyberattack,2019-07-15T00:00:00,2020-07-10T00:00:00,"Filters Fast, LLC",Malware,6584,Business,Retail,Other,2021,"1,000-9,999",300-399
10233,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,March of Dimes,Ransomware,446097,Non-Profit/Charity,,Name,2021,"50,000-999,999",100-199
10233,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,March of Dimes,Ransomware,446097,Non-Profit/Charity,,Full Date of Birth,2021,"50,000-999,999",100-199
10233,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,March of Dimes,Ransomware,446097,Non-Profit/Charity,,Medical Information,2021,"50,000-999,999",100-199
10233,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,March of Dimes,Ransomware,446097,Non-Profit/Charity,,Other,2021,"50,000-999,999",100-199
10234,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Metropolitan State University Denver Foundation,Ransomware,1235,Non-Profit/Charity,,Name,2021,"1,000-9,999",100-199
10234,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Metropolitan State University Denver Foundation,Ransomware,1235,Non-Profit/Charity,,Full Date of Birth,2021,"1,000-9,999",100-199
10235,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,"Planned Parenthood of the Columbia Willamette, Inc.",Ransomware,2866,Non-Profit/Charity,,Name,2021,"1,000-9,999",100-199
10235,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,"Planned Parenthood of the Columbia Willamette, Inc.",Ransomware,2866,Non-Profit/Charity,,Full Date of Birth,2021,"1,000-9,999",100-199
10235,7/16/2020 0:00,8/14/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,"Planned Parenthood of the Columbia Willamette, Inc.",Ransomware,2866,Non-Profit/Charity,,Other,2021,"1,000-9,999",100-199
